YM,monthNumber,TAVG_Celsius,avgTempsC,month,Diff
197604,04,2.1111111111111107,2.4278752436647184,April,-0.3167641325536077
197605,05,11.200716845878137,9.522613065326631,May,1.6781037805515062
197606,06,12.888888888888891,14.711897738446416,June,-1.8230088495575245
197607,07,15.734767025089607,16.498881431767344,July,-0.7641144066777379
197608,08,15.358422939068097,15.022075055187633,August,0.3363478838804639
197609,09,8.185185185185185,9.910919540229894,September,-1.7257343550447093
197610,10,1.7025089605734767,4.947222222222226,October,-3.2447132616487497
197611,11,0.7407407407407406,0.3235124205661469,November,0.4172283201745937
197612,12,-4.318996415770608,-4.1680440771349865,December,-0.15095233863562196
197701,01,-6.451612903225806,-5.8773424190800645,January,-0.5742704841457416
197702,02,-8.90873015873016,-6.99048210221395,February,-1.9182480565162097
197703,03,-2.168458781362006,-3.8412698412698436,March,1.6728110599078376
197704,04,1.759259259259259,2.4278752436647184,April,-0.6686159844054593
197705,05,9.53405017921147,9.522613065326631,May,0.011437113884838368
197706,06,14.333333333333332,14.711897738446416,June,-0.3785644051130834
197707,07,14.856630824372763,16.498881431767344,July,-1.6422506073945815
197708,08,14.695340501792115,15.022075055187633,August,-0.32673455339551793
197709,09,8.351851851851853,9.910919540229894,September,-1.5590676883780414
197710,10,5.3584229390681,4.947222222222226,October,0.41120071684587334
197711,11,1.740740740740741,0.3235124205661469,November,1.417228320174594
197712,12,-3.7992831541218637,-4.1680440771349865,December,0.3687609230131228
197801,01,-5.806451612903226,-5.8773424190800645,January,0.07089080617683852
197802,02,-11.388888888888888,-6.99048210221395,February,-4.398406786674937
197803,03,-2.616487455197132,-3.8412698412698436,March,1.2247823860727114
197804,04,2.1666666666666665,2.4278752436647184,April,-0.2612085769980519
197805,05,10.663082437275984,9.522613065326631,May,1.1404693719493526
197806,06,14.666666666666664,14.711897738446416,June,-0.045231071779751275
197807,07,15.125448028673835,16.498881431767344,July,-1.3734334030935091
197808,08,13.548387096774196,15.022075055187633,August,-1.4736879584134375
197809,09,8.388888888888891,9.910919540229894,September,-1.5220306513410033
197810,10,3.9605734767025087,4.947222222222226,October,-0.9866487455197177
197811,11,1.9999999999999996,0.3235124205661469,November,1.6764875794338527
197812,12,-12.759856630824371,-4.1680440771349865,December,-8.591812553689385
197901,01,-8.655913978494626,-5.8773424190800645,January,-2.7785715594145612
197902,02,-9.880952380952381,-6.99048210221395,February,-2.890470278738431
197903,03,-1.9892473118279568,-3.8412698412698436,March,1.8520225294418868
197904,04,1.6851851851851845,2.4278752436647184,April,-0.742690058479534
197905,05,10.555555555555554,9.522613065326631,May,1.0329424902289226
197906,06,16.01851851851852,14.711897738446416,June,1.3066207800721035
197907,07,14.838709677419354,16.498881431767344,July,-1.6601717543479904
197908,08,16.09318996415771,15.022075055187633,August,1.0711149089700758
197909,09,9.574074074074074,9.910919540229894,September,-0.33684546615582
197910,10,3.9068100358422932,4.947222222222226,October,-1.0404121863799332
197911,11,1.3888888888888886,0.3235124205661469,November,1.0653764683227418
197912,12,-3.817204301075269,-4.1680440771349865,December,0.3508397760597175
198001,01,-8.835125448028675,-5.8773424190800645,January,-2.9577830289486107
198002,02,-8.275862068965518,-6.99048210221395,February,-1.2853799667515675
198003,03,-6.1648745519713275,-3.8412698412698436,March,-2.323604710701484
198004,04,4.777777777777778,2.4278752436647184,April,2.3499025341130593
198005,05,7.150537634408604,9.522613065326631,May,-2.372075430918027
198006,06,16.81481481481482,14.711897738446416,June,2.1029170763684046
198007,07,16.720430107526884,16.498881431767344,July,0.2215486757595393
198008,08,14.784946236559145,15.022075055187633,August,-0.2371288186284879
198009,09,10.814814814814813,9.910919540229894,September,0.9038952745849187
198010,10,5.232974910394265,4.947222222222226,October,0.2857526881720389
198011,11,-2.462962962962963,0.3235124205661469,November,-2.7864753835291096
198012,12,-2.9749103942652333,-4.1680440771349865,December,1.1931336828697532
198101,01,-4.103942652329749,-5.8773424190800645,January,1.7733997667503152
198102,02,-6.071428571428572,-6.99048210221395,February,0.9190535307853782
198103,03,-5.788530465949822,-3.8412698412698436,March,-1.947260624679978
198104,04,1.6851851851851856,2.4278752436647184,April,-0.7426900584795328
198105,05,11.075268817204302,9.522613065326631,May,1.552655751877671
198106,06,12.925925925925924,14.711897738446416,June,-1.7859718125204918
198107,07,16.559139784946236,16.498881431767344,July,0.06025835317889161
198108,08,13.924731182795698,15.022075055187633,August,-1.097343872391935
198109,09,10.277777777777777,9.910919540229894,September,0.3668582375478824
198110,10,6.057347670250895,4.947222222222226,October,1.1101254480286684
198111,11,-0.018518518518518535,0.3235124205661469,November,-0.3420309390846654
198112,12,-6.075268817204301,-4.1680440771349865,December,-1.9072247400693145
198201,01,-10.358422939068099,-5.8773424190800645,January,-4.481080519988034
198202,02,-5.7142857142857135,-6.99048210221395,February,1.2761963879282368
198203,03,-0.35842293906810024,-3.8412698412698436,March,3.4828469022017434
198204,04,2.685185185185185,2.4278752436647184,April,0.2573099415204667
198205,05,9.175627240143367,9.522613065326631,May,-0.34698582518326404
198206,06,11.555555555555554,14.711897738446416,June,-3.156342182890862
198207,07,17.043010752688176,16.498881431767344,July,0.5441293209208311
198208,08,15.663082437275987,15.022075055187633,August,0.641007382088354
198209,09,10.222222222222221,9.910919540229894,September,0.311302681992327
198210,10,4.928315412186379,4.947222222222226,October,-0.0189068100358476
198211,11,3.555555555555556,0.3235124205661469,November,3.232043134989409
198212,12,-0.17921146953405012,-4.1680440771349865,December,3.988832607600936
198301,01,-1.5591397849462365,-5.8773424190800645,January,4.3182026341338275
198302,02,-8.055555555555555,-6.99048210221395,February,-1.065073453341605
198303,03,-2.652329749103942,-3.8412698412698436,March,1.1889400921659017
198304,04,5.203703703703703,2.4278752436647184,April,2.775828460038985
198305,05,11.541218637992829,9.522613065326631,May,2.018605572666198
198306,06,13.537037037037038,14.711897738446416,June,-1.1748607014093775
198307,07,17.79569892473118,16.498881431767344,July,1.2968174929638359
198308,08,15.663082437275984,15.022075055187633,August,0.6410073820883504
198309,09,11.38888888888889,9.910919540229894,September,1.4779693486589949
198310,10,5.842293906810034,4.947222222222226,October,0.8950716845878075
198311,11,-1.6296296296296295,0.3235124205661469,November,-1.9531420501957764
198312,12,-2.6344086021505375,-4.1680440771349865,December,1.533635474984449
198401,01,-4.390681003584229,-5.8773424190800645,January,1.4866614154958357
198402,02,-5.689655172413792,-6.99048210221395,February,1.3008269298001585
198403,03,-4.17562724014337,-3.8412698412698436,March,-0.334357398873526
198404,04,4.685185185185185,2.4278752436647184,April,2.2573099415204667
198405,05,12.75985663082437,9.522613065326631,May,3.2372435654977387
198406,06,13.944444444444441,14.711897738446416,June,-0.7674532940019745
198407,07,15.161290322580642,16.498881431767344,July,-1.337591109186702
198408,08,14.910394265232974,15.022075055187633,August,-0.11168078995465969
198409,09,9.851851851851851,9.910919540229894,September,-0.059067688378043215
198410,10,7.1326164874551985,4.947222222222226,October,2.185394265232972
198411,11,1.1851851851851842,0.3235124205661469,November,0.8616727646190374
198412,12,-1.9534050179211468,-4.1680440771349865,December,2.2146390592138396
198501,01,-15.519713261648747,-5.8773424190800645,January,-9.642370842568681
198502,02,-15.119047619047617,-6.99048210221395,February,-8.128565516833667
198503,03,-2.508960573476703,-3.8412698412698436,March,1.3323092677931405
198504,04,1.0740740740740742,2.4278752436647184,April,-1.3538011695906442
198505,05,9.42652329749104,9.522613065326631,May,-0.09608976783559164
198506,06,13.425925925925927,14.711897738446416,June,-1.2859718125204882
198507,07,15.806451612903224,16.498881431767344,July,-0.6924298188641203
198508,08,16.129032258064516,15.022075055187633,August,1.1069572028768828
198509,09,9.185185185185183,9.910919540229894,September,-0.7257343550447111
198510,10,6.935483870967741,4.947222222222226,October,1.9882616487455147
198511,11,-1.3518518518518516,0.3235124205661469,November,-1.6753642724179985
198512,12,-6.46953405017921,-4.1680440771349865,December,-2.301489973044223
198601,01,-7.903225806451613,-5.8773424190800645,January,-2.0258833873715485
198602,02,-11.60714285714286,-6.99048210221395,February,-4.616660754928909
198603,03,-1.2222222222222217,-3.8412698412698436,March,2.619047619047622
198604,04,0.5555555555555556,2.4278752436647184,April,-1.8723196881091628
198605,05,10.878136200716845,9.522613065326631,May,1.3555231353902144
198606,06,16.833333333333336,14.711897738446416,June,2.12143559488692
198607,07,17.1505376344086,16.498881431767344,July,0.6516562026412558
198608,08,13.781362007168457,15.022075055187633,August,-1.2407130480191757
198609,09,7.074074074074074,9.910919540229894,September,-2.83684546615582
198610,10,5.663082437275986,4.947222222222226,October,0.7158602150537599
198611,11,3.6851851851851842,0.3235124205661469,November,3.3616727646190374
198612,12,-7.043010752688171,-4.1680440771349865,December,-2.8749666755531846
198701,01,-17.974910394265233,-5.8773424190800645,January,-12.097567975185168
198702,02,-6.845238095238095,-6.99048210221395,February,0.14524400697585538
198703,03,-6.218637992831541,-3.8412698412698436,March,-2.377368151561697
198704,04,2.6296296296296293,2.4278752436647184,April,0.2017543859649109
198705,05,8.369175627240143,9.522613065326631,May,-1.1534374380864882
198706,06,12.685185185185183,14.711897738446416,June,-2.0267125532612322
198707,07,15.358422939068102,16.498881431767344,July,-1.140458492699242
198708,08,12.526881720430108,15.022075055187633,August,-2.4951933347575252
198709,09,8.944444444444446,9.910919540229894,September,-0.966475095785448
198710,10,6.971326164874551,4.947222222222226,October,2.0241039426523244
198711,11,-0.5,0.3235124205661469,November,-0.8235124205661468
198712,12,-4.713261648745521,-4.1680440771349865,December,-0.5452175716105341
198801,01,-2.5806451612903225,-5.8773424190800645,January,3.296697257789742
198802,02,-4.080459770114942,-6.99048210221395,February,2.9100223320990084
198803,03,-3.0824372759856633,-3.8412698412698436,March,0.7588325652841803
198804,04,1.648148148148148,2.4278752436647184,April,-0.7797270955165705
198805,05,12.114695340501793,9.522613065326631,May,2.592082275175162
198806,06,17.27777777777778,14.711897738446416,June,2.565880039331363
198807,07,19.767025089605735,16.498881431767344,July,3.2681436578383902
198808,08,14.587813620071685,15.022075055187633,August,-0.43426143511594795
198809,09,11.277777777777777,9.910919540229894,September,1.3668582375478824
198810,10,4.60573476702509,4.947222222222226,October,-0.34148745519713675
198811,11,-3.1851851851851847,0.3235124205661469,November,-3.5086976057513315
198812,12,-6.236559139784945,-4.1680440771349865,December,-2.0685150626499587
198901,01,-0.25089605734766995,-5.8773424190800645,January,5.626446361732395
198902,02,0.4166666666666667,-6.99048210221395,February,7.407148768880617
198903,03,1.5949820788530462,-3.8412698412698436,March,5.43625192012289
198904,04,5.518518518518519,2.4278752436647184,April,3.0906432748538006
198905,05,11.057347670250897,9.522613065326631,May,1.5347346049242656
198906,06,16.12962962962963,14.711897738446416,June,1.4177318911832142
198907,07,17.473118279569892,16.498881431767344,July,0.9742368478025476
198908,08,14.354838709677422,15.022075055187633,August,-0.6672363455102115
198909,09,11.555555555555555,9.910919540229894,September,1.644636015325661
198910,10,5.358422939068101,4.947222222222226,October,0.4112007168458742
198911,11,0.48148148148148173,0.3235124205661469,November,0.15796906091533486
198912,12,-4.982078853046596,-4.1680440771349865,December,-0.8140347759116091
199001,01,-3.8709677419354827,-5.8773424190800645,January,2.006374677144582
199002,02,1.1706349206349205,-6.99048210221395,February,8.16111702284887
199003,03,1.3799283154121862,-3.8412698412698436,March,5.22119815668203
199004,04,6.203703703703704,2.4278752436647184,April,3.7758284600389858
199005,05,9.874551971326163,9.522613065326631,May,0.3519389059995319
199006,06,14.388888888888891,14.711897738446416,June,-0.3230088495575245
199007,07,15.913978494623654,16.498881431767344,July,-0.5849029371436902
199008,08,15.78853046594982,15.022075055187633,August,0.7664554107621875
199009,09,8.703703703703704,9.910919540229894,September,-1.2072158365261902
199010,10,5.340501792114697,4.947222222222226,October,0.3932795698924707
199011,11,-0.9814814814814816,0.3235124205661469,November,-1.3049939020476284
